resuFALSEt.match_id,resuFALSEt.radiant_TRUEin,resuFALSEt.duration,resuFALSEt.pFALSEayer_1_hero_id,resuFALSEt.pFALSEayer_2_hero_id,resuFALSEt.pFALSEayer_3_hero_id,resuFALSEt.pFALSEayer_4_hero_id,resuFALSEt.pFALSEayer_5_hero_id,resuFALSEt.pFALSEayer_6_hero_id,resuFALSEt.pFALSEayer_7_hero_id,resuFALSEt.pFALSEayer_8_hero_id,resuFALSEt.pFALSEayer_9_hero_id,resuFALSEt.pFALSEayer_10_hero_id
1884974564,TRUE,1660,20,35,87,42,6,26,15,49,19,11
1884974565,FALSE,3013,99,14,104,52,51,30,44,35,28,18
1884974566,TRUE,1705,100,85,8,105,74,86,62,54,14,73
1884974567,TRUE,2456,75,104,21,71,22,50,99,95,4,93
1884974568,TRUE,2329,36,89,100,72,111,31,104,49,67,85
1884974571,FALSE,2192,76,90,101,99,84,6,42,32,21,85
1884974572,FALSE,1990,20,1,9,97,14,44,18,106,26,69
1884974573,TRUE,1953,6,100,57,11,74,26,41,16,56,21
1884974574,FALSE,2149,18,70,93,92,76,101,46,42,81,71
1884974575,FALSE,1852,88,73,50,104,46,40,77,17,69,31
1884974576,FALSE,2154,2,88,48,106,98,42,11,111,50,7
1884974577,TRUE,2399,99,104,20,22,62,70,25,32,71,82
1884974579,FALSE,2015,80,21,54,95,42,84,10,47,90,36
1884974585,TRUE,2577,18,102,22,84,21,86,67,13,23,9
1884974586,TRUE,2623,34,45,106,88,5,41,55,3,33,25
1884974587,TRUE,3119,32,7,101,35,84,39,55,44,110,112
1884974588,TRUE,2643,78,21,97,68,44,86,49,39,1,30
1884974589,FALSE,5223,21,12,81,27,29,2,40,106,22,47
1884974590,TRUE,1162,21,27,61,9,51,41,75,63,68,101
1884974591,FALSE,2449,85,21,57,13,96,54,42,37,44,35
1884974592,FALSE,2990,21,67,29,14,11,68,112,86,97,109
1884974593,TRUE,1572,22,28,82,72,33,35,14,8,32,25
1884974594,TRUE,1697,32,47,13,12,2,36,70,11,42,84
1884974597,TRUE,3277,73,46,36,9,104,49,52,91,64,85
1884974599,TRUE,1876,94,9,73,42,69,104,26,30,29,80
1884974600,TRUE,3238,40,4,103,32,30,55,43,21,44,102
1884974602,TRUE,2763,104,57,14,53,44,95,77,12,26,101
1884974611,FALSE,1985,42,68,98,49,62,87,9,28,104,96
1884974612,TRUE,1750,26,42,46,21,75,17,67,36,79,51
1884974613,TRUE,2166,75,33,51,44,47,71,62,35,56,25
1884974614,FALSE,3144,106,43,53,32,7,68,4,19,39,35
1884974615,FALSE,1736,8,41,106,5,32,57,15,14,2,72
1884974617,TRUE,3196,12,25,85,21,90,42,27,14,16,11
1884974618,TRUE,2955,9,102,13,90,6,66,74,44,2,46
1884974620,FALSE,1463,38,84,28,73,35,31,51,13,34,43
1884974622,FALSE,2815,41,59,6,5,99,75,60,54,22,12
1884974623,TRUE,1560,91,102,73,85,19,47,82,44,29,57
1884974633,FALSE,3781,85,4,93,14,9,41,16,44,7,32
1884974634,FALSE,3432,87,21,28,44,25,22,30,59,47,42
1884974635,FALSE,3808,45,72,21,10,31,52,73,68,1,14
1884974636,TRUE,3582,89,25,106,99,110,72,63,68,14,4
1884974638,TRUE,2474,26,35,25,62,70,4,32,71,8,18
1884974639,FALSE,3415,74,107,86,69,21,62,51,73,10,26
1884974640,FALSE,3426,25,45,106,36,70,55,62,59,95,52
1884974641,FALSE,2029,82,8,100,35,11,12,16,73,21,9
1884974644,TRUE,3962,18,25,94,34,84,72,74,104,78,44
1884974645,FALSE,2551,36,77,21,109,51,107,16,95,93,72
1884974652,TRUE,2949,74,77,49,64,100,14,96,109,68,6
1884974653,FALSE,3120,54,97,32,27,40,33,60,112,39,71
1884974654,FALSE,3981,16,25,35,53,99,11,71,82,87,100
1884974656,FALSE,4213,34,25,87,69,85,39,27,41,107,75
1884974657,TRUE,1244,64,62,51,85,94,96,6,61,17,4
1884974658,FALSE,2869,69,44,14,23,20,35,9,60,42,5
1884974660,FALSE,2463,105,1,42,52,30,57,6,17,22,60
1884974664,TRUE,2626,62,73,68,57,19,25,50,94,69,29
1884974666,TRUE,2927,95,5,100,27,74,41,20,9,71,106
1884974667,TRUE,2695,36,11,89,74,86,72,68,85,7,40
1884974668,TRUE,2602,4,30,1,14,33,63,11,19,75,53
1884974671,TRUE,1773,49,1,86,92,21,53,25,73,9,94
1884974672,TRUE,2108,84,18,73,70,8,32,12,104,2,87
1884974678,TRUE,2471,44,110,14,50,9,100,74,28,81,84
1884974679,FALSE,3207,35,23,9,74,55,6,68,104,99,16
1884974680,FALSE,2297,20,2,9,101,67,99,70,45,32,31
1884974682,TRUE,2135,75,11,106,104,19,21,57,23,14,97
1884974683,FALSE,2226,14,75,25,86,93,76,100,30,42,63
1884974684,FALSE,3252,53,95,62,58,59,12,68,104,30,23
1884974685,FALSE,3254,2,71,70,41,93,4,8,32,59,23
1884974686,TRUE,3069,44,10,109,106,6,30,55,67,71,38
1884974687,FALSE,1457,30,15,39,5,42,11,19,49,57,62
1884974688,TRUE,2639,6,102,33,110,100,22,23,60,77,28
1884974690,FALSE,2019,85,57,54,12,9,64,37,7,14,72
1884974693,FALSE,2254,47,35,46,53,14,21,84,71,55,5
1884974694,FALSE,2876,4,71,26,21,44,95,28,39,50,6
1884974695,FALSE,2612,32,20,7,98,100,105,70,21,16,12
1884974697,TRUE,2892,85,95,81,102,17,104,88,20,112,67
1884974700,TRUE,2602,75,32,21,22,59,25,43,28,102,110
1884974701,FALSE,3372,106,14,90,85,25,38,15,35,9,81
1884974702,TRUE,2593,75,94,30,39,42,92,44,21,33,84
1884974703,FALSE,2802,35,62,87,91,28,43,105,94,60,84
1884974712,TRUE,3148,16,21,14,73,35,69,47,23,40,27
1884974713,TRUE,2441,5,73,74,32,14,28,54,61,71,75
1884974715,FALSE,2166,74,73,21,96,19,11,5,71,47,54
1884974716,TRUE,2589,86,48,19,69,44,55,11,99,62,8
1884974717,TRUE,2990,56,2,71,39,20,36,99,104,32,11
1884974718,TRUE,2256,14,9,37,102,44,86,85,72,39,97
1884974719,FALSE,2550,21,101,35,19,53,5,14,67,26,44
1884974721,TRUE,3676,40,46,109,7,53,69,60,20,42,85
1884974726,FALSE,2033,5,35,55,46,18,68,93,104,11,44
1884974728,TRUE,2636,4,81,34,41,68,104,74,67,14,73
1884974729,TRUE,2756,35,21,54,65,71,53,26,62,16,56
1884974730,FALSE,1798,59,14,8,39,44,100,50,12,11,104
1884974731,TRUE,1688,26,60,74,82,104,22,18,11,57,16
1884974732,FALSE,3372,14,1,72,11,68,67,73,81,50,20
1884974733,FALSE,2371,61,11,42,2,79,69,57,72,19,31
1884974734,FALSE,2894,43,68,106,14,84,11,44,64,8,73
1884974735,TRUE,1644,15,53,4,22,70,88,41,46,71,32
1884974738,FALSE,4236,27,59,72,60,35,54,44,62,4,2
1884974740,TRUE,3083,44,46,42,14,40,39,8,30,6,35
1884974742,FALSE,3170,73,62,109,11,74,14,26,106,57,63
1884974743,TRUE,1989,14,104,8,9,62,93,52,1,36,57
1884974744,FALSE,2233,48,44,59,70,2,106,32,77,5,26
1884974746,FALSE,1704,69,0,14,40,35,26,106,80,54,109
1884974753,FALSE,2205,48,25,15,64,14,86,2,104,74,21
1884974755,TRUE,1623,51,42,34,30,44,70,31,21,106,29
1884974756,TRUE,2485,73,44,93,21,99,59,68,28,62,72
1884974757,TRUE,2996,97,11,51,31,50,73,40,47,2,94
1884974758,FALSE,1863,77,5,95,42,74,85,12,35,107,53
1884974759,FALSE,4521,97,11,96,10,59,7,28,109,76,37
1884974760,FALSE,1588,96,39,71,91,99,38,22,57,95,109
1884974761,FALSE,2816,9,99,90,28,16,104,70,32,39,84
1884974762,TRUE,2981,74,68,35,86,39,7,57,48,62,33
1884974763,TRUE,1495,75,2,4,7,44,19,32,58,10,47
1884974764,FALSE,4028,102,21,82,30,32,89,35,26,14,22
1884974765,FALSE,2790,76,19,5,99,17,7,26,34,86,1
1884974776,TRUE,4259,36,42,57,63,94,2,61,33,23,51
1884974777,TRUE,2566,100,30,22,48,33,19,103,70,71,40
1884974778,FALSE,3452,14,68,53,43,1,60,23,89,26,80
1884974779,FALSE,2689,22,90,4,93,16,62,101,59,54,18
1884974780,TRUE,2471,85,96,79,94,8,71,92,15,7,53
1884974781,FALSE,2973,111,11,13,29,44,65,84,18,39,56
1884974783,TRUE,1788,26,34,7,109,104,54,83,39,8,1
1884974784,TRUE,2993,107,4,68,100,2,32,72,93,104,21
1884974785,TRUE,2277,110,25,70,50,74,5,47,11,2,8
1884974787,TRUE,2358,30,8,34,31,44,14,39,56,20,93
1884974797,TRUE,1949,82,30,54,34,60,17,27,84,62,104
1884974798,TRUE,3086,67,53,30,11,97,87,12,14,28,35
1884974799,FALSE,2870,14,19,66,75,64,69,30,33,32,11
1884974800,TRUE,3174,7,41,22,100,30,74,56,57,12,85
1884974801,FALSE,2558,35,55,62,9,96,14,30,69,72,48
1884974802,TRUE,1766,32,42,7,98,31,30,69,39,89,46
1884974803,FALSE,1854,7,34,54,26,83,69,20,1,36,100
1884974804,FALSE,3258,73,28,100,68,21,16,78,44,74,25
1884974805,FALSE,2285,33,94,51,112,25,35,38,59,26,44
1884974806,TRUE,2141,62,1,69,63,51,82,21,73,11,7
1884974807,TRUE,3319,35,94,57,20,21,63,90,58,47,88
1884974817,FALSE,2181,65,77,82,62,7,52,94,26,70,14
1884974818,FALSE,2248,104,67,2,11,26,19,31,42,43,53
1884974819,FALSE,3377,44,25,10,70,37,43,38,100,7,36
1884974820,TRUE,2094,91,100,11,1,83,13,104,44,86,39
1884974821,TRUE,2133,9,95,44,102,37,34,1,2,62,91
1884974822,TRUE,1640,5,68,62,76,104,20,10,25,74,73
1884974823,TRUE,3028,41,30,11,86,75,9,23,35,85,47
1884974824,TRUE,3120,50,38,41,87,35,28,46,44,64,8
1884974825,TRUE,2831,32,81,5,72,42,71,28,19,70,97
1884974826,TRUE,2253,41,101,14,73,39,77,6,69,85,11
1884974835,FALSE,1756,14,8,100,59,104,50,76,42,79,47
1884974836,TRUE,2502,112,41,5,6,35,23,37,104,36,45
1884974837,TRUE,3422,7,30,2,73,44,93,86,12,71,16
1884974838,TRUE,2604,85,41,11,102,112,69,52,4,30,56
1884974839,TRUE,1388,18,8,30,6,27,15,14,81,20,64
1884974840,TRUE,2148,75,36,50,23,11,73,7,41,62,26
1884974841,FALSE,2889,75,47,87,56,101,58,93,39,32,41
1884974842,FALSE,2378,19,23,80,20,28,95,12,87,30,99
1884974843,FALSE,2149,71,62,104,12,50,31,1,86,83,52
1884974849,TRUE,1959,75,48,97,50,85,23,28,8,58,103
1884974850,FALSE,3002,67,15,93,71,72,44,60,36,7,73
1884974851,TRUE,3246,6,64,8,56,104,14,19,76,32,30
1884974855,TRUE,2404,109,15,36,64,97,50,100,39,55,71
1884974856,FALSE,3199,22,46,2,104,5,1,35,6,32,75
1884974862,TRUE,2551,48,55,52,19,68,47,26,44,53,111
1884974866,TRUE,2917,28,104,69,46,112,106,97,21,70,73
1884974867,TRUE,2397,104,39,26,89,106,73,84,34,11,86
1884974869,TRUE,2162,100,31,33,71,6,59,34,53,72,52
1884974870,FALSE,1878,63,106,54,91,88,26,61,18,56,49
1884974872,TRUE,2552,17,21,5,97,70,14,74,2,27,98
1884974873,TRUE,2267,94,30,21,62,35,88,74,37,33,48
1884974874,TRUE,227,77,52,48,53,38,58,90,91,5,68
1884974879,FALSE,2864,35,11,102,51,110,44,83,53,81,69
1884974880,FALSE,2996,31,70,85,18,52,14,46,16,15,78
1884974881,TRUE,2547,23,47,12,64,54,110,25,18,37,106
1884974882,FALSE,2701,1,30,80,46,7,37,98,57,84,39
1884974891,FALSE,2470,104,48,30,45,103,99,46,50,42,7
1884974893,TRUE,1970,19,50,69,21,63,11,67,10,30,7
1884974894,TRUE,3706,84,56,14,8,13,5,65,64,75,60
1884974895,FALSE,2114,72,62,86,21,30,35,6,88,98,32
1884974896,FALSE,3211,2,46,38,87,93,90,1,51,53,74
1884974906,FALSE,1984,105,9,22,26,111,42,35,64,54,86
1884974907,TRUE,2768,1,105,46,57,26,31,9,85,75,6
1884974908,TRUE,2108,18,68,35,71,70,14,36,28,19,62
1884974910,FALSE,2719,73,36,21,8,11,67,35,93,102,86
1884974911,TRUE,2234,21,15,100,71,39,11,54,14,36,51
1884974912,TRUE,3545,66,47,70,59,50,25,90,51,2,61
1884974925,FALSE,3374,74,12,28,99,82,44,2,7,5,32
1884974926,FALSE,3028,30,33,44,6,31,32,19,69,46,11
1884974927,TRUE,2420,97,52,41,31,87,7,58,6,29,100
1884974928,TRUE,3012,21,63,42,39,1,30,6,81,36,64
1884974929,FALSE,2208,41,30,2,17,85,7,5,77,1,52
1884974930,TRUE,2944,57,1,74,26,12,53,56,98,9,93
1884974931,FALSE,3409,54,86,35,74,59,56,39,62,43,7
1884974938,TRUE,2348,42,35,15,25,45,5,32,21,19,26
1884974940,TRUE,2408,73,25,8,5,69,11,100,10,44,68
1884974941,FALSE,2114,11,95,35,9,104,61,38,73,20,64
1884974949,FALSE,2175,17,57,78,33,35,14,15,64,49,8
1884974950,TRUE,3801,32,73,93,69,21,62,45,11,75,85
1884974952,FALSE,1837,74,46,8,59,36,43,71,70,98,75
1884974953,FALSE,2616,54,93,12,102,90,1,71,60,7,72
1884974955,FALSE,2385,56,105,4,40,99,59,22,46,30,39
1884974956,FALSE,2039,74,55,87,32,33,64,28,81,35,84
1884974957,TRUE,3071,68,72,39,95,62,16,82,14,49,9
1884974958,FALSE,2739,29,14,62,68,9,98,6,81,21,31
1884974973,FALSE,1511,2,46,30,67,9,7,36,81,5,109
1884974974,FALSE,2609,67,14,75,7,41,21,12,44,81,8
1884974975,FALSE,2339,102,7,36,70,59,48,104,42,57,39
1884974977,TRUE,2032,36,87,44,5,71,67,35,88,69,39
1884974978,TRUE,2190,75,22,59,21,46,11,33,84,85,47
1884974979,FALSE,2081,59,11,86,44,17,4,8,26,2,95
1884974981,TRUE,1982,27,19,70,73,91,44,40,97,49,26
1884974982,FALSE,3380,33,25,70,98,105,14,96,95,21,50
1884974990,FALSE,2944,81,37,73,21,53,34,26,75,6,5
1884974991,FALSE,1784,104,53,36,1,21,97,73,56,7,58
1884974992,TRUE,3207,30,25,98,10,72,14,41,40,11,85
1884974994,FALSE,2567,25,105,57,18,59,44,31,99,5,95
1884974995,FALSE,1710,10,101,7,21,32,47,106,37,63,36
1884974996,TRUE,2881,12,5,21,95,110,3,48,19,15,22
1884974997,FALSE,1770,73,49,12,93,97,22,100,58,6,104
1884974998,TRUE,2191,7,17,76,84,44,11,87,102,95,14
1884974999,TRUE,2809,35,14,77,23,84,44,74,31,73,28
1884975000,TRUE,2686,35,41,12,5,44,38,21,14,15,39
1884975001,TRUE,2976,21,39,71,23,74,53,30,37,93,61
1884975008,FALSE,2989,21,105,11,70,90,28,25,34,42,5
1884975009,TRUE,1923,36,67,102,21,57,72,2,104,26,14
1884975011,FALSE,2292,95,93,1,17,14,33,44,11,94,4
1884975012,TRUE,3446,14,35,95,41,4,71,23,44,70,2
1884975014,TRUE,2262,63,104,9,26,49,39,29,95,25,35
1884975016,TRUE,1853,82,75,12,72,71,14,32,11,106,7
1884975017,TRUE,3003,57,98,21,1,45,25,39,32,75,74
1884975018,FALSE,2392,112,42,26,11,36,4,57,86,102,59
1884975019,FALSE,3309,99,13,32,88,94,21,70,14,53,35
1884975020,FALSE,2457,5,1,39,68,98,93,73,97,91,92
1884975031,FALSE,2604,90,25,46,39,5,42,50,80,14,49
1884975032,TRUE,2440,90,9,14,71,47,33,74,66,25,37
1884975033,TRUE,1697,85,11,8,46,107,16,39,109,95,75
1884975034,FALSE,3474,14,21,2,93,59,25,79,36,99,82
1884975035,TRUE,1594,74,111,23,70,32,71,66,4,41,59
1884975036,TRUE,1727,27,32,30,42,14,73,106,40,9,53
1884975037,TRUE,1940,99,44,100,5,95,14,96,21,69,72
1884975039,TRUE,2493,34,104,42,107,28,4,95,86,14,46
1884975040,FALSE,2245,100,7,30,106,39,77,110,86,14,9
1884975041,FALSE,2862,21,73,35,57,44,1,51,14,82,50
1884975042,TRUE,2152,73,20,62,30,8,11,33,7,71,17
1884975043,FALSE,2817,74,44,75,35,18,27,19,14,49,97
1884975044,FALSE,2232,11,36,59,88,107,104,49,100,21,83
1884975045,TRUE,1483,71,85,36,35,70,8,82,81,83,84
1884975046,TRUE,2844,41,19,29,90,74,35,14,12,95,86
1884975047,TRUE,2703,4,14,72,88,71,9,54,73,51,26
1884975049,TRUE,3133,21,93,74,104,19,54,30,9,14,11
1884975058,TRUE,1707,25,68,15,99,81,4,69,33,36,16
1884975059,TRUE,2044,55,21,44,20,14,52,48,17,54,80
1884975060,TRUE,2572,21,84,4,81,14,15,5,3,1,70
1884975061,TRUE,2998,9,97,36,14,44,86,17,85,67,29
1884975062,TRUE,1859,9,77,35,64,88,53,52,1,42,70
1884975063,TRUE,2553,21,88,84,16,10,70,1,34,6,2
1884975064,FALSE,1939,9,1,84,17,69,73,4,42,112,96
1884975065,FALSE,3289,68,26,28,74,44,73,16,86,21,32
1884975066,TRUE,2517,8,50,67,17,5,104,10,80,6,110
1884975067,TRUE,2566,107,75,47,21,68,100,102,43,71,105
1884975068,TRUE,2118,25,91,14,15,73,63,89,48,1,20
1884975069,TRUE,2918,39,73,7,86,19,35,9,72,28,64
1884975070,FALSE,2690,47,4,38,51,23,7,97,92,86,44
1884975071,FALSE,2446,71,64,90,12,107,14,47,100,41,50
1884975087,FALSE,2827,93,86,5,21,11,2,26,73,87,106
1884975088,TRUE,2197,14,73,101,29,35,95,93,59,85,19
1884975089,TRUE,1652,48,82,95,67,1,46,18,83,87,73
1884975090,FALSE,2334,73,74,60,37,63,101,11,44,85,27
1884975091,TRUE,2569,11,84,63,36,62,71,53,91,10,48
1884975092,FALSE,2828,74,63,54,88,62,42,84,106,22,51
1884975093,FALSE,3348,32,26,82,70,74,51,73,75,71,21
1884975094,FALSE,2083,9,74,1,56,4,57,104,22,19,59
1884975095,FALSE,3060,1,69,9,34,57,21,47,86,35,74
1884975096,TRUE,1698,112,106,65,23,77,1,4,68,67,17
1884975102,FALSE,1965,112,28,106,102,36,95,70,20,57,62
1884975103,TRUE,1730,102,106,36,69,85,27,83,38,11,104
1884975104,FALSE,2876,73,28,50,38,21,62,67,66,74,36
1884975105,FALSE,2073,85,70,11,21,13,93,7,73,100,75
1884975107,FALSE,1853,7,86,1,50,2,85,14,12,74,33
1884975108,TRUE,2389,36,20,41,59,19,18,74,39,9,104
1884975110,TRUE,3952,41,93,84,17,14,79,43,32,88,86
1884975112,FALSE,2674,74,35,2,21,86,7,103,14,65,54
1884975113,FALSE,3437,7,95,9,28,75,85,42,89,46,112
1884975114,FALSE,2497,27,75,71,48,39,21,9,101,6,7
1884975115,FALSE,2235,95,13,109,19,101,32,100,40,57,16
1884975116,FALSE,1987,109,35,102,19,46,98,32,95,104,71
1884975117,TRUE,2766,62,54,75,5,21,57,59,11,68,39
1884975118,TRUE,1928,81,46,4,41,44,71,54,106,6,35
1884975127,FALSE,1386,20,1,43,85,26,100,17,84,46,27
1884975128,FALSE,2937,41,70,44,105,59,90,42,32,2,71
1884975129,TRUE,2124,25,60,68,93,2,75,40,107,1,106
1884975130,FALSE,2577,5,54,11,49,16,14,8,47,84,79
1884975131,FALSE,2562,31,81,57,9,39,86,71,18,75,25
1884975132,TRUE,3012,8,23,75,42,1,84,7,93,15,100
1884975133,TRUE,2942,80,54,76,8,3,73,88,6,9,29
1884975134,TRUE,2794,8,104,9,11,57,71,48,73,67,30
1884975135,FALSE,2873,17,72,4,7,104,75,8,28,81,26
1884975136,TRUE,1881,84,11,104,36,85,44,22,39,54,43
1884975137,TRUE,3036,74,54,56,9,16,7,21,100,62,104
1884975138,TRUE,2646,68,18,67,5,14,47,2,57,76,58
1884975139,FALSE,3332,84,51,73,48,31,11,14,1,53,105
1884975140,FALSE,1434,61,9,96,13,31,55,0,83,30,73
1884975148,TRUE,1629,30,85,6,8,67,86,94,54,92,36
1884975149,FALSE,3114,47,70,96,62,112,8,110,36,99,16
1884975150,TRUE,2462,86,64,19,41,42,58,8,17,34,95
1884975151,FALSE,3500,50,84,78,6,42,73,25,86,71,74
1884975152,FALSE,2563,46,31,84,42,98,37,33,51,1,73
1884975153,FALSE,2084,5,100,112,2,70,75,50,85,36,11
1884975154,TRUE,3833,33,44,11,78,67,5,102,63,84,19
1884975155,FALSE,3237,52,53,21,70,46,32,74,14,59,9
1884975156,TRUE,4253,106,104,17,14,79,100,71,54,4,22
1884975157,TRUE,2086,46,90,104,73,44,41,71,93,25,84
1884975164,TRUE,2854,21,62,72,106,8,78,35,28,4,50
1884975165,TRUE,3601,22,63,64,26,6,93,70,62,112,75
1884975166,TRUE,2298,21,84,13,16,95,1,31,74,36,4
1884975168,FALSE,2695,12,44,27,26,31,35,41,42,84,22
1884975170,FALSE,3497,44,13,42,71,21,64,7,32,93,94
1884975171,TRUE,2796,33,93,86,67,75,69,51,50,59,23
1884975180,TRUE,2521,31,28,68,73,63,100,36,40,11,69
1884975182,FALSE,1865,79,52,98,37,10,14,70,68,30,40
1884975183,FALSE,2672,22,28,74,17,104,106,59,3,103,21
1884975184,TRUE,2403,11,54,73,87,71,4,39,22,74,80
1884975185,TRUE,2779,21,20,88,69,85,74,92,73,71,25
1884975186,TRUE,1740,21,3,70,11,53,73,80,93,68,85
1884975188,TRUE,5115,75,81,31,22,73,93,34,7,26,69
1884975189,TRUE,2870,100,39,4,33,67,22,21,63,2,32
1884975190,TRUE,1146,6,67,36,21,26,112,72,99,1,71
1884975191,FALSE,2794,8,43,12,21,107,26,11,73,86,94
1884975198,TRUE,2519,99,85,12,14,69,106,7,64,22,25
1884975199,FALSE,2687,75,18,96,86,32,37,11,29,35,26
1884975200,TRUE,2970,9,32,43,85,4,99,17,72,48,16
1884975202,TRUE,2544,88,28,47,97,9,15,14,54,57,7
1884975203,FALSE,2844,21,102,17,44,23,40,105,72,14,107
1884975204,TRUE,2000,74,104,70,78,12,39,44,5,62,32
1884975205,FALSE,2563,12,19,75,14,7,70,86,21,84,11
1884975206,TRUE,3199,9,49,6,69,45,70,96,21,60,91
1884975207,TRUE,2461,37,99,11,98,45,27,14,48,28,112
1884975208,TRUE,2867,73,110,53,8,87,39,94,19,46,97
1884975209,FALSE,2521,69,73,32,43,111,1,11,104,102,82
1884975210,TRUE,1979,11,30,9,71,27,1,47,86,32,104
1884975215,TRUE,1754,5,85,51,8,47,22,26,35,49,96
1884975217,FALSE,2844,7,93,10,94,5,9,74,36,73,67
1884975218,FALSE,2562,33,101,71,82,53,7,104,43,6,105
1884975219,TRUE,3209,71,64,11,86,60,32,14,88,36,23
1884975220,FALSE,3473,62,100,71,34,23,53,104,72,68,21
1884975221,TRUE,3078,7,32,14,89,73,104,11,85,81,23
1884975222,TRUE,1798,104,26,34,100,32,18,62,1,5,19
1884975223,TRUE,3035,68,21,44,7,14,36,4,35,22,6
1884975224,FALSE,4079,5,14,3,11,110,35,1,46,87,33
1884975225,FALSE,2336,26,7,74,69,106,35,40,62,14,60
1884975226,TRUE,2225,89,69,36,70,5,39,37,45,93,99
1884975237,TRUE,1880,85,25,31,109,2,14,59,1,56,6
1884975238,TRUE,2642,71,63,56,23,75,62,31,29,82,14
1884975241,TRUE,1517,73,75,97,6,71,86,106,13,74,93
1884975242,FALSE,2276,30,9,100,72,41,87,82,21,53,84
1884975244,FALSE,1768,36,19,2,112,11,6,4,50,78,76
1884975245,FALSE,3529,95,81,100,20,19,102,49,93,32,4
1884975246,TRUE,2938,35,2,57,30,104,73,37,64,48,51
1884975247,FALSE,2089,25,41,11,97,53,75,14,62,42,21
1884975248,FALSE,1982,74,49,59,22,44,62,27,14,60,26
1884975249,TRUE,2141,22,30,95,104,57,51,5,2,93,14
1884975250,TRUE,2167,21,27,93,19,44,11,1,70,74,14
1884975251,FALSE,3030,50,112,55,15,67,39,73,12,7,21
1884975252,FALSE,2545,69,38,25,46,26,11,42,73,100,2
1884975260,FALSE,3024,14,73,8,51,7,69,70,28,67,64
1884975261,FALSE,3350,50,105,59,10,12,7,74,13,45,60
1884975262,FALSE,2702,22,1,62,82,30,69,13,94,93,26
1884975263,FALSE,3242,107,68,8,53,42,71,21,54,74,47
1884975264,FALSE,2322,86,68,8,15,36,5,71,99,43,54
1884975265,TRUE,2089,106,87,100,4,13,26,83,2,35,22
1884975266,TRUE,2940,99,25,28,35,81,101,21,6,53,4
1884975267,FALSE,3082,54,76,11,45,96,104,30,37,62,1
1884975268,FALSE,4274,32,2,107,14,51,36,27,54,71,5
1884975269,FALSE,2700,44,39,42,73,100,62,21,25,69,1
1884975271,FALSE,3422,44,19,95,75,30,15,7,1,33,14
1884975272,TRUE,2537,83,38,16,22,13,2,12,84,51,61
1884975273,TRUE,2319,37,74,41,71,5,112,3,79,91,64
1884975286,TRUE,3488,6,74,112,2,73,106,99,28,71,21
1884975287,TRUE,2577,70,14,50,93,29,25,31,21,72,40
1884975288,FALSE,2641,74,32,71,33,93,36,104,11,72,28
1884975289,FALSE,2938,14,59,62,42,37,22,30,44,85,109
1884975290,FALSE,2317,54,36,30,28,32,57,87,99,73,59
1884975291,FALSE,1557,87,21,18,35,72,32,47,2,27,42
1884975293,TRUE,2644,18,106,59,35,27,14,73,102,46,70
1884975294,FALSE,2037,44,62,26,56,17,35,105,54,6,21
1884975310,TRUE,2455,100,85,17,54,112,86,60,98,21,44
1884975311,FALSE,2314,72,45,44,65,14,21,99,48,57,36
1884975312,TRUE,2489,72,2,110,68,31,37,52,44,84,21
1884975314,FALSE,2668,28,45,14,98,54,35,33,31,38,72
1884975315,TRUE,2820,18,87,47,70,35,50,19,30,1,58
1884975316,TRUE,3235,97,85,57,12,59,74,67,21,25,20
1884975317,TRUE,1898,39,75,69,4,57,54,99,63,9,86
1884975318,TRUE,1553,49,71,18,2,73,57,39,53,74,17
1884975319,TRUE,3590,23,21,70,93,4,100,8,2,111,67
1884975326,TRUE,3281,18,5,97,14,100,7,112,39,60,93
1884975327,TRUE,2881,103,18,40,54,72,59,37,58,112,53
1884975328,TRUE,2043,100,85,46,40,47,93,50,63,31,94
1884975329,FALSE,2780,38,69,4,57,27,7,30,93,74,104
1884975331,FALSE,2043,82,70,69,50,23,48,18,112,40,95
1884975332,TRUE,1558,102,93,4,47,3,6,18,26,22,99
1884975338,TRUE,3595,71,4,7,39,83,84,93,17,54,12
1884975339,TRUE,2330,4,82,6,55,99,71,19,1,44,51
1884975340,TRUE,1817,14,59,43,56,22,72,67,17,8,25
1884975341,FALSE,1766,106,56,73,23,98,70,29,95,9,81
1884975342,TRUE,2359,95,74,42,57,2,89,7,25,67,64
1884975343,FALSE,3034,46,44,73,21,88,4,8,22,27,25
1884975345,TRUE,2306,34,70,73,57,72,46,17,12,19,23
1884975346,FALSE,2937,101,53,73,11,34,8,45,74,41,14
1884975347,FALSE,2308,86,35,70,21,30,102,41,29,25,39
1884975348,FALSE,3227,1,47,57,9,23,67,56,85,68,39
1884975350,TRUE,2507,21,112,28,6,2,22,70,50,48,15
1884975351,TRUE,2556,98,58,63,47,1,50,45,35,21,2
1884975352,FALSE,2674,32,29,1,27,33,37,17,77,99,105
1884975353,FALSE,2469,99,25,9,44,11,43,26,94,87,72
1884975354,TRUE,2573,17,23,32,92,103,75,74,14,87,93
1884975355,TRUE,3458,105,93,35,94,62,26,84,53,12,74
1884975356,FALSE,2114,71,74,57,44,69,8,21,81,93,7
1884975357,FALSE,2406,35,4,85,21,69,95,91,14,71,62
1884975358,TRUE,1602,6,37,32,64,59,13,101,44,69,55
1884975361,FALSE,2940,112,11,93,21,5,9,67,39,33,86
